ID,X,Y,Channel,UF,Connected EDs
421,-109.95,432.72,900,8003,287.50,10
422,57.29,208.62,3600,8004,217.72,9
423,-385.80,-499.95,3600,8000,227.10,9
424,-192.24,-468.35,3600,8000,182.47,9
425,-464.96,147.55,3600,8003,208.59,9
426,213.20,87.20,3600,8004,234.92,9
427,-65.26,-185.96,3600,8004,195.47,9
428,-419.62,-31.82,3600,8003,271.21,10
429,364.87,-172.37,900,8001,284.27,10
430,-253.52,-305.05,3600,8000,17.76,7
431,-398.88,85.00,3600,8003,172.48,9
432,-417.42,-357.71,3600,8000,155.78,9
433,489.54,-243.51,3600,8001,324.74,10
434,-355.53,64.25,3600,8003,155.89,9
435,-88.45,99.29,3600,8004,129.77,9
436,390.42,-187.51,3600,8001,286.79,10
437,-342.45,247.23,3600,8003,101.52,8
438,230.68,327.61,3600,8002,95.52,8
439,-106.07,192.49,3600,8003,154.26,9
440,-120.13,438.96,3600,8003,287.76,10
441,7.62,-459.91,3600,8001,209.85,9
442,68.08,-377.34,3600,8001,147.96,9
443,-162.85,-387.79,3600,8000,137.09,9
444,-393.73,-243.33,3600,8000,136.63,9
445,407.05,168.22,3600,8002,226.31,9
446,-144.63,58.64,3600,8004,151.52,9
447,-109.11,216.20,3600,8003,153.82,9
448,240.45,-53.12,3600,8004,251.06,10
449,58.20,340.80,3600,8002,257.92,10
450,203.57,-279.32,3600,8001,132.92,9
451,-456.11,228.30,3600,8003,200.03,9
452,469.21,-203.63,3600,8001,331.07,10
453,-463.18,133.52,3600,8003,210.02,9
454,-139.09,239.79,3600,8003,131.92,9
455,-250.74,146.84,3600,8003,41.89,7
456,236.90,-497.79,3600,8001,89.37,8
457,37.03,-106.90,3600,8004,114.81,8
458,-415.61,-366.45,3600,8000,157.35,9
459,-40.64,191.75,3600,8004,195.07,9
460,26.83,-104.68,900,8004,109.37,8
461,33.25,-60.79,3600,8004,71.76,8
462,79.77,-91.58,3600,8004,124.72,8
463,248.94,-54.77,3600,8004,259.70,10
464,-469.68,306.15,3600,8003,240.63,9
465,68.38,-444.59,3600,8001,147.20,9
466,274.66,292.31,3600,8002,91.07,8
467,39.58,-170.66,3600,8004,176.34,9
468,-479.29,-86.27,3600,8000,301.05,10
469,448.71,373.10,3600,8002,134.80,9
470,217.51,-100.08,3600,8004,243.90,9
471,207.00,433.18,3600,8002,121.97,8
472,-75.23,12.94,3600,8004,71.49,8
473,-61.08,-238.12,3600,8000,220.21,9
474,-413.40,-207.79,3600,8000,171.58,9
475,-25.94,360.59,3600,8003,291.24,10
476,8.37,135.25,3600,8004,135.93,9
477,44.89,-325.17,3600,8001,188.25,9
478,474.50,-304.46,3600,8001,283.74,10
