ID,X,Y,Channel,UF,Connected EDs
543,484.20,-319.90,3600,8003,341.37,10
544,452.07,259.59,3600,8003,240.00,9
545,-166.17,-62.06,3600,8001,289.41,10
546,-321.69,-439.84,3600,8002,80.32,8
547,362.15,-243.42,3600,8003,276.92,10
548,168.47,436.75,3600,8004,361.20,10
549,-10.40,329.57,3600,8004,328.97,10
550,79.97,-455.63,3600,8005,112.64,8
551,199.34,-309.50,3600,8006,155.68,9
552,359.48,348.02,3600,8004,314.32,10
553,-212.82,332.22,3600,8000,136.84,9
554,-349.90,284.29,3600,8000,94.69,8
555,-395.67,-381.87,3600,8002,105.65,8
556,484.93,-203.56,3600,8003,226.09,9
557,-247.47,-341.41,3600,8002,201.48,9
558,170.02,327.06,3600,8004,251.92,10
559,-181.81,-183.35,3600,8006,245.83,9
560,-265.56,396.62,1800,8000,78.10,8
561,-346.08,95.96,3600,8001,105.84,8
562,476.80,-44.56,3600,8003,70.04,8
563,-52.88,242.62,3600,8004,302.59,10
564,-402.46,392.72,3600,8000,62.51,8
565,7.56,497.05,3600,8000,368.65,10
566,-144.49,481.98,3600,8000,222.53,9
567,-236.38,-265.49,3600,8005,263.20,10
568,-71.69,404.54,3600,8000,271.11,10
569,29.75,-277.27,3600,8006,28.96,7
570,-39.23,-42.83,3600,8006,234.57,9
571,-63.85,111.09,3600,8004,266.39,10
572,102.03,87.89,3600,8004,98.91,8
573,115.94,-464.99,3600,8005,149.80,9
574,-37.93,-367.44,3600,8005,60.97,7
575,-407.51,140.11,3600,8001,103.22,8
576,341.04,495.62,3600,8004,441.67,10
577,386.03,-240.76,3600,8003,267.82,10
578,-410.39,187.55,3600,8001,148.80,9
579,-379.76,-282.70,3600,8002,204.55,9
580,-32.47,178.07,3600,8004,253.82,10
581,211.43,-385.78,3600,8006,203.68,9
582,51.30,216.25,3600,8004,203.99,9
583,346.61,-167.82,3600,8003,213.45,9
584,384.54,294.25,3600,8003,282.04,10
585,315.20,386.74,3600,8004,330.38,10
586,242.90,227.78,3600,8004,156.70,9
587,152.59,113.81,900,8004,60.31,7
588,296.79,203.42,3600,8004,159.04,9
589,345.53,323.66,3600,8004,286.25,10
590,-383.01,-208.81,3600,8001,255.56,10
591,345.63,-497.38,3600,8006,378.19,10
592,-314.64,53.92,3600,8001,122.62,8
593,-387.01,-99.46,3600,8001,149.02,9
594,-424.38,-214.92,3600,8001,256.28,10
