ID,X,Y,Channel,UF,Connected EDs
399,-41.73,-197.42,3600,500,99.67,8
400,375.93,14.85,1800,501,53.77,7
401,153.76,144.51,900,501,250.49,10
402,298.71,-110.33,3600,501,95.09,8
403,-177.55,136.66,3600,502,298.18,10
404,364.19,33.71,3600,501,63.16,8
405,-400.37,450.89,3600,502,296.21,10
406,76.48,-456.62,3600,500,350.30,10
407,17.72,424.10,3600,502,122.95,8
408,284.14,-361.16,3600,501,341.41,10
409,-267.43,97.11,3600,500,306.15,10
410,319.10,-26.95,3600,501,20.03,7
411,290.92,-373.19,3600,501,352.31,10
412,275.90,425.51,3600,502,381.11,10
413,-208.57,-252.04,3600,500,98.46,8
414,-468.39,-387.84,3600,500,387.88,10
415,115.89,-288.21,3600,500,277.41,10
416,439.65,288.27,3600,501,328.27,10
417,226.85,-194.01,3600,501,203.49,9
418,-345.86,-409.87,3600,500,307.56,10
419,359.44,-177.31,3600,501,154.50,9
420,367.32,-358.20,3600,501,335.23,10
421,-109.95,432.72,900,502,8.28,7
422,57.29,208.62,3600,502,271.35,10
423,-385.80,-499.95,3600,500,402.39,10
424,-192.24,-468.35,3600,500,291.75,10
425,-464.96,147.55,3600,502,454.88,10
426,213.20,87.20,3600,501,167.97,9
427,-65.26,-185.96,3600,500,74.97,8
428,-419.62,-31.82,3600,500,316.99,10
429,364.87,-172.37,900,501,150.45,9
430,-253.52,-305.05,3600,500,167.88,9
431,-398.88,85.00,3600,500,371.33,10
432,-417.42,-357.71,3600,500,328.69,10
433,489.54,-243.51,3600,501,266.07,10
434,-355.53,64.25,3600,500,326.66,10
435,-88.45,99.29,3600,500,285.29,10
436,390.42,-187.51,3600,501,171.26,9
437,-342.45,247.23,3600,502,297.00,10
438,230.68,327.61,3600,502,349.98,10
439,-106.07,192.49,3600,502,233.44,9
440,-120.13,438.96,3600,502,19.81,7
441,7.62,-459.91,3600,500,315.35,10
442,68.08,-377.34,3600,500,285.95,10
443,-162.85,-387.79,3600,500,207.75,9
444,-393.73,-243.33,3600,500,261.12,10
445,407.05,168.22,3600,501,204.10,9
446,-144.63,58.64,3600,500,239.98,9
447,-109.11,216.20,3600,502,209.76,9
448,240.45,-53.12,3600,501,102.65,8
449,58.20,340.80,3600,502,184.25,9
450,203.57,-279.32,3600,501,288.83,10
451,-456.11,228.30,3600,502,402.72,10
452,469.21,-203.63,3600,501,221.75,9
453,-463.18,133.52,3600,500,451.11,10
454,-139.09,239.79,3600,502,189.19,9
455,-250.74,146.84,3600,502,314.75,10
456,236.90,-497.79,3600,501,484.48,10
457,37.03,-106.90,3600,500,192.10,9
458,-415.61,-366.45,3600,500,331.96,10
459,-40.64,191.75,3600,502,242.92,9
460,26.83,-104.68,900,500,183.65,9
461,33.25,-60.79,3600,500,211.11,9
462,79.77,-91.58,3600,500,237.45,9
463,248.94,-54.77,3600,501,95.05,8
464,-469.68,306.15,3600,502,383.64,10
465,68.38,-444.59,3600,500,335.83,10
466,274.66,292.31,3600,501,322.95,10
467,39.58,-170.66,3600,500,179.98,9
468,-479.29,-86.27,3600,500,352.26,10
469,448.71,373.10,3600,501,412.16,10
470,217.51,-100.08,3600,501,143.19,9
471,207.00,433.18,3600,502,312.29,10
472,-75.23,12.94,3600,500,204.78,9
473,-61.08,-238.12,3600,500,97.32,8
474,-413.40,-207.79,3600,500,274.60,10
475,-25.94,360.59,3600,502,102.73,8
476,8.37,135.25,3600,502,312.08,10
