ID,X,Y,Channel,UF,Connected EDs
280,-100.70,-288.43,800,5009,81.42,8
281,-339.84,-191.75,800,5006,41.78,7
282,-494.57,149.79,1600,5000,111.73,8
283,-38.05,-415.82,320,5017,34.21,7
284,285.93,184.68,320,5012,77.65,8
285,367.20,-437.33,1600,5019,51.08,7
286,27.07,-322.87,320,5009,57.25,7
287,-390.48,-112.00,400,5006,53.24,7
288,138.41,200.34,400,5012,78.75,8
289,-93.38,322.43,400,5018,115.86,8
290,421.55,-278.27,320,5030,20.40,7
291,-125.80,-118.11,1600,5024,70.69,8
292,307.96,-112.68,400,5004,89.82,8
293,434.18,349.27,320,5002,72.62,8
294,214.43,135.20,400,5012,32.90,7
295,124.66,2.40,400,5011,4.53,7
296,171.84,-470.52,320,5027,52.53,7
297,99.71,-361.00,1600,5027,79.57,8
298,-304.10,277.41,320,5018,106.38,8
299,235.31,-315.97,400,5032,94.77,8
300,-187.01,-394.42,320,5025,45.60,7
301,-397.77,-20.22,800,5016,75.76,8
302,-300.28,-212.26,400,5006,84.58,8
303,447.00,-278.08,400,5030,7.85,7
304,278.46,436.35,1600,5029,42.95,7
305,-205.40,61.01,400,5028,60.09,7
306,373.41,-267.15,400,5030,69.80,8
307,129.36,332.55,320,5023,62.70,8
308,273.30,-471.55,400,5031,62.11,7
309,117.58,263.76,320,5026,116.91,8
310,-215.71,-423.25,320,5025,47.16,7
311,-327.28,-321.01,800,5035,63.17,8
312,-56.96,-121.29,400,5014,53.26,7
313,-399.31,-174.29,320,5006,36.13,7
314,107.60,-395.83,320,5027,46.01,7
315,249.72,-101.22,800,5010,86.91,8
316,-105.76,-227.81,400,5024,100.44,8
317,-431.77,401.55,800,5020,11.30,7
318,381.23,174.85,800,5005,84.19,8
319,-28.36,-207.57,1600,5009,82.20,8
320,-253.93,76.72,800,5028,25.53,7
321,-373.92,249.44,800,5000,48.01,7
322,-14.13,-307.51,320,5009,18.96,7
323,-366.61,-206.83,1600,5006,47.35,7
324,-497.17,400.77,800,5020,75.57,8
325,308.62,150.49,400,5012,100.00,8
326,-324.59,-455.27,320,5008,51.86,7
327,275.06,-387.04,320,5031,56.52,7
328,-292.74,494.20,400,5003,77.71,8
329,167.91,-34.17,320,5011,56.20,7
330,392.32,211.91,800,5005,46.98,7
331,-306.51,337.99,1600,5003,104.20,8
332,173.65,-176.15,800,5010,39.15,7
333,32.51,-42.76,400,5014,88.08,8
334,217.09,-39.93,400,5011,102.38,8
335,-494.16,-231.32,1600,5021,105.47,8
336,193.37,-55.90,1600,5011,89.60,8
337,153.09,-280.85,800,5032,19.96,7
338,14.35,-73.59,800,5014,52.65,7
339,-449.53,-405.68,320,5034,22.46,7
340,379.01,486.64,400,5002,78.05,8
341,-215.72,-319.86,800,5035,48.91,7
342,-61.01,353.78,400,5015,81.81,8
343,286.19,-113.70,1600,5010,98.91,8
344,-73.45,-396.61,400,5017,59.78,7
345,467.69,-390.77,320,5019,69.71,8
346,-340.68,302.60,800,5000,110.71,8
347,-104.32,-44.31,400,5007,101.76,8
348,245.01,470.04,320,5029,10.56,7
349,-411.47,-479.49,1600,5033,19.64,7
350,397.88,399.52,1600,5002,31.04,7
351,-80.86,-316.20,1600,5009,67.21,8
352,278.39,122.79,1600,5012,81.77,8
353,-38.51,-91.02,800,5014,47.28,7
354,101.83,335.53,400,5023,87.63,8
355,-297.77,303.23,400,5018,104.60,8
356,-428.68,462.55,800,5020,55.97,7
357,-115.49,-141.76,320,5024,68.89,8
358,416.85,-396.76,320,5019,18.61,7
359,375.60,-308.23,320,5030,70.19,8
360,428.68,-410.35,320,5019,33.33,7
361,468.39,8.80,1600,5013,80.60,8
362,-311.75,-212.81,400,5006,76.33,8
363,-238.11,248.68,1600,5018,46.69,7
364,221.82,-149.49,320,5010,31.69,7
365,-214.85,52.74,400,5028,50.20,7
366,457.71,124.06,400,5013,35.32,7
367,-67.13,-491.43,320,5017,47.53,7
368,-136.27,425.42,1600,5015,114.41,8
369,-235.38,301.02,800,5018,47.26,7
370,-313.97,229.70,800,5000,88.32,8
371,-493.05,198.10,320,5000,93.85,8
372,-488.32,386.34,1600,5020,69.59,8
373,139.20,-351.77,320,5027,79.68,8
374,175.69,370.05,800,5023,15.47,7
375,47.72,-344.80,320,5009,87.03,8
376,-277.02,-387.09,800,5025,48.23,7
377,360.78,45.78,800,5001,64.40,8
378,356.83,409.51,800,5002,64.78,8
379,456.11,-325.86,1600,5030,44.92,7
380,-252.83,-139.84,320,5024,74.70,8
381,127.88,-132.88,400,5010,96.88,8
382,17.39,-121.20,400,5014,21.20,7
