ID,X,Y,Channel,UF,Connected EDs
453,-463.18,133.52,3600,100000,134.52,9
454,-139.09,239.79,3600,100030,66.97,8
455,-250.74,146.84,3600,100023,106.51,8
456,236.90,-497.79,3600,100011,190.78,9
457,37.03,-106.90,3600,100002,116.71,8
458,-415.61,-366.45,3600,100020,91.37,8
459,-40.64,191.75,3600,100030,166.47,9
460,26.83,-104.68,900,100027,120.18,8
461,33.25,-60.79,3600,100027,97.77,8
462,79.77,-91.58,3600,100002,73.43,8
463,248.94,-54.77,3600,100009,56.83,7
464,-469.68,306.15,3600,100000,40.40,7
465,68.38,-444.59,3600,100015,107.57,8
466,274.66,292.31,3600,100017,93.87,8
467,39.58,-170.66,3600,100002,136.52,9
468,-479.29,-86.27,3600,100008,46.53,7
469,448.71,373.10,3600,100024,24.52,7
470,217.51,-100.08,3600,100009,63.26,8
471,207.00,433.18,3600,100004,71.53,8
472,-75.23,12.94,3600,100027,35.59,7
473,-61.08,-238.12,3600,100010,81.42,8
474,-413.40,-207.79,3600,100028,32.69,7
475,-25.94,360.59,3600,100030,152.40,9
476,8.37,135.25,3600,100018,95.41,8
477,44.89,-325.17,3600,100010,63.68,8
478,474.50,-304.46,3600,100021,14.06,7
479,37.66,-355.75,3600,100010,73.17,8
480,292.57,361.76,3600,100017,41.66,7
481,-57.21,68.75,3600,100027,83.78,8
482,32.22,493.53,3600,100026,223.58,9
483,-469.93,-67.55,3600,100008,31.07,7
484,473.15,19.05,3600,100001,112.18,8
485,222.38,493.11,3600,100004,46.84,7
486,27.02,1.48,3600,100013,53.34,7
487,-376.03,-453.63,3600,100020,38.99,7
488,-449.74,-479.14,3600,100020,40.93,7
489,-109.71,58.52,3600,100027,92.74,8
490,103.41,-148.91,3600,100002,73.44,8
491,-283.54,293.88,3600,100023,53.50,7
492,262.68,-173.90,3600,100009,74.27,8
493,321.84,-143.84,3600,100012,57.00,7
494,-357.11,-170.69,900,100028,79.85,8
495,256.14,-448.31,900,100011,167.25,9
496,-270.02,78.70,3600,100014,72.65,8
497,-160.93,202.67,3600,100030,98.49,8
498,122.99,252.94,3600,100006,69.42,8
499,-397.56,-356.78,3600,100020,102.51,8
500,226.14,246.64,3600,100006,77.14,8
501,-288.40,463.09,3600,100026,113.68,8
502,-234.18,225.77,3600,100023,65.84,8
503,-186.44,47.61,3600,100014,87.20,8
504,293.75,190.50,3600,100022,142.47,9
505,292.99,-53.36,3600,100012,42.41,7
506,285.35,176.63,3600,100022,136.26,9
507,-220.82,-484.30,3600,100019,181.67,9
508,319.37,138.69,3600,100022,85.38,8
509,-119.57,241.13,3600,100030,75.92,8
510,0.02,-32.73,3600,100027,56.02,7
511,470.69,178.88,3600,100022,146.06,9
512,-264.75,444.70,3600,100026,85.88,8
513,325.89,-241.74,3600,100009,146.99,9
514,272.71,-447.99,3600,100011,150.73,9
515,-451.17,345.00,3600,100000,83.05,8
516,-123.37,130.35,3600,100027,161.38,9
517,-216.86,409.53,3600,100026,39.53,7
518,392.32,228.90,3600,100024,133.51,9
519,-245.57,-390.66,3600,100019,91.13,8
520,259.77,109.36,3600,100003,113.47,8
521,-488.25,80.05,3600,100008,120.12,8
522,-273.19,315.29,3600,100005,61.72,7
523,-332.35,141.19,3600,100023,106.86,8
524,156.10,-86.11,3600,100002,9.23,7
525,335.05,-37.28,3600,100012,73.02,8
526,-39.35,339.35,3600,100030,132.53,9
527,262.87,-377.51,3600,100015,150.10,9
528,-419.20,-485.19,3600,100020,27.72,7
529,-462.59,-230.76,3600,100028,62.59,8
530,235.15,-470.99,3600,100015,171.46,9
531,400.16,-459.24,3600,100011,23.17,7
532,244.06,-232.43,3600,100009,135.62,9
533,32.65,-64.78,3600,100027,99.18,8
534,79.49,-408.69,3600,100015,70.67,8
535,178.35,426.36,3600,100004,99.45,8
536,122.21,-112.99,3600,100002,35.84,7
537,-303.57,-350.12,3600,100019,94.40,8
538,180.17,-269.32,3600,100015,101.71,8
539,392.82,-231.92,3600,100021,102.50,8
540,-285.20,-496.77,3600,100020,135.32,9
541,-353.86,403.39,3600,100005,87.47,8
542,157.52,147.45,3600,100003,103.56,8
543,484.20,-319.90,3600,100007,11.09,7
544,452.07,259.59,3600,100024,89.12,8
545,-166.17,-62.06,3600,100014,118.78,8
546,-321.69,-439.84,3600,100020,94.83,8
547,362.15,-243.42,3600,100021,124.03,8
548,168.47,436.75,3600,100004,104.00,8
549,-10.40,329.57,3600,100030,158.41,9
550,79.97,-455.63,3600,100015,113.42,8
551,199.34,-309.50,3600,100015,92.08,8
552,359.48,348.02,3600,100017,30.51,7
553,-212.82,332.22,3600,100016,28.23,7
554,-349.90,284.29,3600,100025,34.70,7
555,-395.67,-381.87,3600,100020,78.32,8
556,484.93,-203.56,3600,100021,87.41,8
557,-247.47,-341.41,3600,100019,46.40,7
558,170.02,327.06,3600,100006,25.32,7
559,-181.81,-183.35,3600,100029,91.29,8
560,-265.56,396.62,1800,100026,89.59,8
561,-346.08,95.96,3600,100014,122.01,8
562,476.80,-44.56,3600,100001,49.22,7
563,-52.88,242.62,3600,100030,127.50,9
564,-402.46,392.72,3600,100005,100.76,8
565,7.56,497.05,3600,100026,201.43,9
566,-144.49,481.98,3600,100026,66.78,8
567,-236.38,-265.49,3600,100029,13.21,7
568,-71.69,404.54,3600,100026,111.33,8
569,29.75,-277.27,3600,100010,53.70,7
570,-39.23,-42.83,3600,100027,31.16,7
571,-63.85,111.09,3600,100027,126.48,9
572,102.03,87.89,3600,100018,30.13,7
573,115.94,-464.99,3600,100015,117.00,8
574,-37.93,-367.44,3600,100010,65.55,8
