ID,X,Y,Channel,UF,Connected EDs
236,-398.55,-342.72,3600,50008,57.02,7
237,-363.83,89.12,3600,50010,51.01,7
238,389.55,445.50,3600,50019,52.83,7
239,425.22,-30.95,3600,50017,124.94,8
240,87.01,-331.16,3600,50018,127.42,9
241,-23.65,315.55,3600,50013,86.13,8
242,26.52,82.25,3600,50014,202.36,9
243,-274.76,-235.83,3600,50004,111.46,8
244,38.18,-483.35,3600,50002,100.38,8
245,-152.45,-294.29,3600,50020,61.57,7
246,-99.01,-192.83,3600,50014,100.09,8
247,145.13,-56.66,3600,50005,93.15,8
248,203.19,-167.11,3600,50018,114.37,8
249,259.21,-241.89,3600,50018,67.66,8
250,-483.82,345.12,3600,50006,102.65,8
251,100.76,-178.52,3600,50018,146.04,9
252,26.83,348.00,3600,50007,99.08,8
253,-243.77,-426.76,3600,50004,81.99,8
254,389.81,111.41,3600,50005,204.33,9
255,321.33,458.96,3600,50019,24.50,7
256,-156.04,-140.06,3600,50014,107.86,8
257,-476.14,-494.92,3600,50008,124.66,8
258,-207.11,208.26,3600,50013,128.48,9
259,7.41,-32.53,3600,50014,94.01,8
260,-309.02,-16.35,3600,50012,88.67,8
261,-456.61,-415.59,3600,50008,42.96,7
262,211.35,111.24,3600,50005,108.10,8
263,461.57,367.47,3600,50009,52.08,7
264,-24.05,257.28,3600,50013,84.96,8
265,-493.02,78.61,3600,50000,83.25,8
266,243.73,422.57,3600,50001,73.46,8
267,287.64,446.44,3600,50019,49.76,7
268,-225.10,-260.68,3600,50004,91.50,8
269,-404.96,246.73,3600,50006,30.27,7
270,-326.70,437.71,3600,50006,211.53,9
271,-403.32,481.11,3600,50006,227.78,9
272,-158.46,192.46,3600,50013,107.47,8
273,-65.60,154.03,3600,50013,136.82,9
274,100.49,-370.02,3600,50002,95.81,8
275,-122.00,-363.04,3600,50020,32.16,7
276,-385.54,380.68,3600,50006,134.31,9
277,-289.14,168.33,3600,50010,90.60,8
278,-187.66,443.22,3600,50013,178.61,9
279,-377.91,-461.74,3600,50008,111.33,8
280,-100.70,-288.43,3600,50020,46.89,7
281,-339.84,-191.75,3600,50003,123.86,8
282,-494.57,149.79,3600,50000,117.87,8
283,-38.05,-415.82,3600,50020,105.76,8
284,285.93,184.68,3600,50001,174.72,9
285,367.20,-437.33,3600,50011,60.43,7
