ID,X,Y,Channel,UF,Connected EDs
294,214.43,135.20,3600,1002,355.75,10
295,124.66,2.40,3600,1001,306.60,10
296,171.84,-470.52,3600,1000,146.12,9
297,99.71,-361.00,3600,1000,214.28,9
298,-304.10,277.41,3600,1002,193.08,9
299,235.31,-315.97,3600,1000,122.37,8
300,-187.01,-394.42,3600,1001,211.35,9
301,-397.77,-20.22,3600,1001,341.74,10
302,-300.28,-212.26,3600,1001,194.21,9
303,447.00,-278.08,3600,1000,195.87,9
304,278.46,436.35,3600,1003,112.86,8
305,-205.40,61.01,3600,1002,237.41,9
306,373.41,-267.15,3600,1000,162.16,9
307,129.36,332.55,3600,1002,246.31,9
308,273.30,-471.55,3600,1000,65.76,8
309,117.58,263.76,3600,1002,229.11,9
310,-215.71,-423.25,3600,1001,249.42,9
311,-327.28,-321.01,3600,1001,252.23,10
312,-56.96,-121.29,3600,1001,92.17,8
313,-399.31,-174.29,3600,1001,293.83,10
314,107.60,-395.83,3600,1000,200.38,9
315,249.72,-101.22,3600,1000,319.08,10
316,-105.76,-227.81,3600,1001,28.82,7
317,-431.77,401.55,3600,1002,343.41,10
318,381.23,174.85,3600,1003,279.88,10
319,-28.36,-207.57,3600,1001,78.63,8
320,-253.93,76.72,3600,1002,247.54,9
321,-373.92,249.44,3600,1002,264.53,10
322,-14.13,-307.51,3600,1001,142.52,9
323,-366.61,-206.83,3600,1001,260.21,10
324,-497.17,400.77,3600,1002,404.94,10
325,308.62,150.49,3600,1003,314.77,10
326,-324.59,-455.27,3600,1001,336.49,10
327,275.06,-387.04,3600,1000,42.56,7
328,-292.74,494.20,3600,1002,281.77,10
329,167.91,-34.17,3600,1001,320.13,10
330,392.32,211.91,3600,1003,242.70,9
331,-306.51,337.99,3600,1002,204.23,9
332,173.65,-176.15,3600,1000,273.67,10
333,32.51,-42.76,3600,1001,209.14,9
334,217.09,-39.93,3600,1001,360.59,10
335,-494.16,-231.32,3600,1001,388.98,10
336,193.37,-55.90,3600,1001,332.28,10
337,153.09,-280.85,3600,1000,204.28,9
338,14.35,-73.59,3600,1001,174.18,9
339,-449.53,-405.68,3600,1001,400.47,10
340,379.01,486.64,3600,1003,33.83,7
341,-215.72,-319.86,3600,1001,162.89,9
342,-61.01,353.78,3600,1002,90.09,8
343,286.19,-113.70,3600,1000,302.13,10
344,-73.45,-396.61,3600,1001,200.36,9
345,467.69,-390.77,3600,1000,162.48,9
346,-340.68,302.60,3600,1002,230.87,9
347,-104.32,-44.31,3600,1001,154.70,9
348,245.01,470.04,3600,1003,145.65,9
349,-411.47,-479.49,3600,1001,414.33,10
350,397.88,399.52,3600,1003,55.66,7
351,-80.86,-316.20,3600,1001,119.98,8
352,278.39,122.79,3600,1003,350.02,10
353,-38.51,-91.02,3600,1001,127.61,9
354,101.83,335.53,3600,1002,220.27,9
355,-297.77,303.23,3600,1002,188.32,9
356,-428.68,462.55,3600,1002,366.94,10
357,-115.49,-141.76,3600,1001,57.93,7
358,416.85,-396.76,3600,1000,111.33,8
359,375.60,-308.23,3600,1000,126.98,9
360,428.68,-410.35,3600,1000,121.72,8
361,468.39,8.80,3600,1003,452.66,10
362,-311.75,-212.81,3600,1001,205.69,9
363,-238.11,248.68,3600,1002,130.62,9
