ID,X,Y,Channel,UF,Connected EDs
340,379.01,486.64,4000,1001,413.69,10
341,-215.72,-319.86,8000,1002,117.12,8
342,-61.01,353.78,4000,1000,168.22,9
343,286.19,-113.70,16000,1003,202.11,9
344,-73.45,-396.61,4000,1002,67.48,8
345,467.69,-390.77,3200,1003,280.26,10
346,-340.68,302.60,8000,1000,197.94,9
347,-104.32,-44.31,4000,1000,269.20,10
348,245.01,470.04,3200,1001,424.80,10
349,-411.47,-479.49,16000,1002,344.08,10
350,397.88,399.52,16000,1001,326.18,10
351,-80.86,-316.20,16000,1002,26.03,7
352,278.39,122.79,16000,1001,128.45,9
353,-38.51,-91.02,8000,1002,250.87,10
354,101.83,335.53,4000,1000,287.93,10
355,-297.77,303.23,4000,1000,160.43,9
356,-428.68,462.55,8000,1000,361.78,10
357,-115.49,-141.76,3200,1002,193.27,9
358,416.85,-396.76,3200,1003,235.34,9
359,375.60,-308.23,3200,1003,172.68,9
360,428.68,-410.35,3200,1003,251.89,10
361,468.39,8.80,16000,1001,96.29,8
362,-311.75,-212.81,4000,1002,244.60,9
363,-238.11,248.68,16000,1000,82.37,8
364,221.82,-149.49,3200,1003,149.67,9
365,-214.85,52.74,4000,1000,174.44,9
366,457.71,124.06,4000,1001,79.15,8
367,-67.13,-491.43,3200,1002,160.37,9
368,-136.27,425.42,16000,1000,208.16,9
369,-235.38,301.02,8000,1000,110.65,8
370,-313.97,229.70,8000,1000,153.00,9
371,-493.05,198.10,3200,1000,332.33,10
372,-488.32,386.34,16000,1000,367.39,10
373,139.20,-351.77,3200,1003,83.61,8
374,175.69,370.05,8000,1000,369.45,10
375,47.72,-344.80,3200,1002,147.59,9
376,-277.02,-387.09,8000,1002,185.19,9
377,360.78,45.78,8000,1001,45.46,7
378,356.83,409.51,8000,1001,338.55,10
379,456.11,-325.86,16000,1003,254.41,10
380,-252.83,-139.84,3200,1002,247.70,9
381,127.88,-132.88,4000,1003,181.50,9
382,17.39,-121.20,4000,1002,243.11,9
383,194.09,-482.00,4000,1003,184.22,9
384,119.47,193.69,4000,1000,281.95,10
385,395.35,-258.59,4000,1003,196.13,9
386,223.98,-35.61,3200,1001,204.42,9
387,-323.34,-174.82,8000,1002,274.88,10
388,137.91,-318.00,16000,1003,68.31,8
389,-475.42,-361.89,8000,1002,376.93,10
390,-287.73,-114.72,3200,1002,289.27,10
391,-370.34,-486.84,16000,1002,310.81,10
392,245.15,30.55,4000,1001,157.71,9
393,-253.01,-275.36,4000,1002,164.46,9
394,397.06,344.11,16000,1001,270.77,10
395,-82.83,239.47,8000,1000,81.22,8
396,-407.51,-36.56,3200,1000,354.66,10
397,380.73,140.10,8000,1001,68.70,8
398,-285.26,-222.00,8000,1002,217.11,9
399,-41.73,-197.42,4000,1002,148.63,9
400,375.93,14.85,3200,1001,62.15,7
401,153.76,144.51,3200,1001,253.38,10
402,298.71,-110.33,4000,1001,208.30,9
403,-177.55,136.66,4000,1000,83.70,8
404,364.19,33.71,4000,1001,51.41,7
405,-400.37,450.89,8000,1000,333.16,10
406,76.48,-456.62,3200,1003,203.04,9
407,17.72,424.10,8000,1000,272.46,10
408,284.14,-361.16,4000,1003,102.64,8
409,-267.43,97.11,16000,1000,161.41,9
410,319.10,-26.95,4000,1001,126.96,9
411,290.92,-373.19,16000,1003,115.51,8
412,275.90,425.51,4000,1001,372.39,10
413,-208.57,-252.04,16000,1002,136.66,9
414,-468.39,-387.84,4000,1002,372.75,10
415,115.89,-288.21,4000,1003,87.88,8
416,439.65,288.27,4000,1001,219.12,9
417,226.85,-194.01,4000,1003,106.64,8
418,-345.86,-409.87,3200,1002,257.67,10
419,359.44,-177.31,8000,1003,197.41,9
420,367.32,-358.20,3200,1003,174.79,9
421,-109.95,432.72,3200,1000,220.03,9
422,57.29,208.62,3200,1000,218.89,9
423,-385.80,-499.95,16000,1002,330.74,10
424,-192.24,-468.35,8000,1002,162.95,9
425,-464.96,147.55,8000,1000,311.84,10
426,213.20,87.20,8000,1001,184.27,9
427,-65.26,-185.96,4000,1002,152.31,9
428,-419.62,-31.82,4000,1000,359.85,10
429,364.87,-172.37,3200,1003,204.73,9
430,-253.52,-305.05,16000,1002,156.79,9
431,-398.88,85.00,16000,1000,272.60,10
432,-417.42,-357.71,3200,1002,318.78,10
433,489.54,-243.51,3200,1003,291.45,10
434,-355.53,64.25,3200,1000,248.15,9
435,-88.45,99.29,8000,1000,139.98,9
436,390.42,-187.51,16000,1003,217.37,9
437,-342.45,247.23,8000,1000,183.30,9
438,230.68,327.61,3200,1001,303.81,10
439,-106.07,192.49,16000,1000,61.22,7
440,-120.13,438.96,8000,1000,224.02,9
441,7.62,-459.91,3200,1002,165.03,9
442,68.08,-377.34,16000,1003,156.71,9
443,-162.85,-387.79,8000,1002,82.87,8
444,-393.73,-243.33,3200,1002,307.99,10
445,407.05,168.22,8000,1001,95.42,8
446,-144.63,58.64,3200,1000,161.00,9
447,-109.11,216.20,4000,1000,52.32,7
