ID,X,Y,Channel,UF,Connected EDs
390,-287.73,-114.72,3200,10002,210.25,9
391,-370.34,-486.84,16000,10002,217.01,9
392,245.15,30.55,4000,10001,292.48,10
393,-253.01,-275.36,4000,10002,46.68,7
394,397.06,344.11,16000,10001,67.96,8
395,-82.83,239.47,8000,10004,156.85,9
396,-407.51,-36.56,3200,10003,255.19,10
397,380.73,140.10,8000,10001,138.25,9
398,-285.26,-222.00,8000,10002,108.82,8
399,-41.73,-197.42,4000,10002,226.95,9
400,375.93,14.85,3200,10001,263.06,10
401,153.76,144.51,3200,10001,282.45,10
402,298.71,-110.33,4000,10000,196.64,9
403,-177.55,136.66,4000,10003,100.54,8
404,364.19,33.71,4000,10001,245.91,9
405,-400.37,450.89,8000,10004,240.36,9
406,76.48,-456.62,3200,10000,266.93,10
407,17.72,424.10,8000,10004,201.77,9
408,284.14,-361.16,4000,10000,55.81,7
409,-267.43,97.11,16000,10003,80.83,8
410,319.10,-26.95,4000,10000,280.85,10
411,290.92,-373.19,16000,10000,66.55,8
412,275.90,425.51,4000,10001,196.21,9
413,-208.57,-252.04,16000,10002,70.69,8
414,-468.39,-387.84,4000,10002,244.57,9
415,115.89,-288.21,4000,10000,182.58,9
416,439.65,288.27,4000,10001,38.03,7
417,226.85,-194.01,4000,10000,133.24,9
418,-345.86,-409.87,3200,10002,144.75,9
419,359.44,-177.31,8000,10000,143.69,9
420,367.32,-358.20,3200,10000,86.59,8
421,-109.95,432.72,3200,10004,93.53,8
422,57.29,208.62,3200,10004,281.00,10
423,-385.80,-499.95,16000,10002,236.96,9
424,-192.24,-468.35,8000,10002,156.05,9
425,-464.96,147.55,8000,10003,198.07,9
426,213.20,87.20,8000,10001,268.39,10
427,-65.26,-185.96,4000,10002,214.26,9
428,-419.62,-31.82,4000,10003,258.08,10
429,364.87,-172.37,3200,10000,150.51,9
430,-253.52,-305.05,16000,10002,23.42,7
431,-398.88,85.00,16000,10003,159.51,9
432,-417.42,-357.71,3200,10002,187.67,9
433,489.54,-243.51,3200,10000,202.24,9
434,-355.53,64.25,3200,10003,142.72,9
435,-88.45,99.29,8000,10003,197.14,9
436,390.42,-187.51,16000,10000,151.34,9
437,-342.45,247.23,8000,10003,100.82,8
438,230.68,327.61,3200,10001,180.23,9
439,-106.07,192.49,16000,10003,163.81,9
440,-120.13,438.96,8000,10004,91.59,8
441,7.62,-459.91,3200,10002,280.22,10
442,68.08,-377.34,16000,10000,239.98,9
443,-162.85,-387.79,8000,10002,99.68,8
444,-393.73,-243.33,3200,10002,176.31,9
445,407.05,168.22,8000,10001,108.29,8
446,-144.63,58.64,3200,10003,172.49,9
447,-109.11,216.20,4000,10004,163.86,9
448,240.45,-53.12,8000,10000,260.18,10
449,58.20,340.80,16000,10004,235.05,9
450,203.57,-279.32,16000,10000,97.93,8
451,-456.11,228.30,16000,10003,193.55,9
452,469.21,-203.63,16000,10000,200.40,9
453,-463.18,133.52,8000,10003,198.97,9
454,-139.09,239.79,4000,10004,131.36,9
455,-250.74,146.84,16000,10003,36.17,7
456,236.90,-497.79,3200,10000,200.22,9
457,37.03,-106.90,8000,10000,328.45,10
458,-415.61,-366.45,3200,10002,187.96,9
459,-40.64,191.75,3200,10004,220.35,9
460,26.83,-104.68,3200,10002,336.95,10
461,33.25,-60.79,4000,10000,361.16,10
462,79.77,-91.58,16000,10000,306.28,10
463,248.94,-54.77,4000,10000,256.84,10
464,-469.68,306.15,8000,10003,237.95,9
465,68.38,-444.59,16000,10000,267.29,10
466,274.66,292.31,16000,10001,129.81,9
467,39.58,-170.66,8000,10000,291.73,10
468,-479.29,-86.27,4000,10002,337.43,10
469,448.71,373.10,8000,10001,106.69,8
470,217.51,-100.08,4000,10000,221.82,9
471,207.00,433.18,16000,10001,251.34,10
472,-75.23,12.94,8000,10003,254.67,10
473,-61.08,-238.12,3200,10002,190.49,9
474,-413.40,-207.79,4000,10002,210.54,9
475,-25.94,360.59,3200,10004,149.66,9
476,8.37,135.25,4000,10003,280.86,10
477,44.89,-325.17,3200,10000,253.28,10
478,474.50,-304.46,8000,10000,177.00,9
479,37.66,-355.75,16000,10000,264.39,10
480,292.57,361.76,4000,10001,139.93,9
481,-57.21,68.75,4000,10003,238.47,9
482,32.22,493.53,16000,10004,243.74,9
483,-469.93,-67.55,8000,10003,317.08,10
484,473.15,19.05,4000,10001,266.67,10
485,222.38,493.11,8000,10001,282.39,10
486,27.02,1.48,16000,10003,344.81,10
487,-376.03,-453.63,8000,10002,196.39,9
488,-449.74,-479.14,8000,10002,269.27,10
489,-109.71,58.52,4000,10003,199.25,9
490,103.41,-148.91,8000,10000,250.32,10
491,-283.54,293.88,16000,10003,116.84,8
492,262.68,-173.90,16000,10000,137.55,9
493,321.84,-143.84,8000,10000,164.94,9
494,-357.11,-170.69,3200,10002,191.97,9
495,256.14,-448.31,3200,10000,147.28,9
496,-270.02,78.70,8000,10003,99.22,8
497,-160.93,202.67,4000,10003,111.09,8
498,122.99,252.94,4000,10001,281.49,10
499,-397.56,-356.78,16000,10002,168.09,9
500,226.14,246.64,8000,10001,179.84,9
501,-288.40,463.09,8000,10004,148.90,9
502,-234.18,225.77,4000,10003,59.31,7
503,-186.44,47.61,3200,10003,154.38,9
504,293.75,190.50,8000,10001,139.40,9
505,292.99,-53.36,8000,10000,253.65,10
506,285.35,176.63,3200,10001,154.68,9
507,-220.82,-484.30,4000,10002,166.83,9
508,319.37,138.69,8000,10001,161.42,9
509,-119.57,241.13,4000,10004,136.83,9
510,0.02,-32.73,8000,10003,341.86,10
511,470.69,178.88,16000,10001,118.48,8
512,-264.75,444.70,3200,10004,118.99,8
513,325.89,-241.74,8000,10000,71.13,8
514,272.71,-447.99,16000,10000,143.19,9
515,-451.17,345.00,4000,10003,247.02,9
516,-123.37,130.35,8000,10003,153.42,9
517,-216.86,409.53,8000,10004,60.04,7
518,392.32,228.90,3200,10001,48.85,7
519,-245.57,-390.66,4000,10002,73.58,8
520,259.77,109.36,16000,10001,220.41,9
521,-488.25,80.05,3200,10003,239.90,9
522,-273.19,315.29,3200,10004,110.07,8
523,-332.35,141.19,16000,10003,73.03,8
524,156.10,-86.11,16000,10000,262.26,10
525,335.05,-37.28,3200,10000,272.29,10
526,-39.35,339.35,4000,10004,138.73,9
527,262.87,-377.51,8000,10000,78.59,8
528,-419.20,-485.19,16000,10002,249.51,9
529,-462.59,-230.76,8000,10002,244.66,9
530,235.15,-470.99,3200,10000,175.48,9
531,400.16,-459.24,4000,10000,183.64,9
532,244.06,-232.43,8000,10000,91.72,8
533,32.65,-64.78,3200,10000,358.90,10
534,79.49,-408.69,8000,10000,240.58,9
535,178.35,426.36,3200,10001,270.49,10
536,122.21,-112.99,4000,10000,261.45,10
537,-303.57,-350.12,3200,10002,76.62,8
538,180.17,-269.32,3200,10000,123.23,8
539,392.82,-231.92,16000,10000,121.31,8
540,-285.20,-496.77,16000,10002,185.96,9
541,-353.86,403.39,16000,10004,182.24,9
542,157.52,147.45,8000,10001,277.75,10
543,484.20,-319.90,3200,10000,187.14,9
544,452.07,259.59,3200,10001,51.42,7
545,-166.17,-62.06,3200,10003,261.17,10
546,-321.69,-439.84,8000,10002,150.12,9
547,362.15,-243.42,8000,10000,90.64,8
548,168.47,436.75,4000,10001,284.49,10
549,-10.40,329.57,3200,10004,169.07,9
550,79.97,-455.63,3200,10000,263.49,10
551,199.34,-309.50,3200,10000,98.20,8
552,359.48,348.02,8000,10001,84.02,8
553,-212.82,332.22,4000,10004,50.34,7
554,-349.90,284.29,8000,10003,133.50,9
555,-395.67,-381.87,3200,10002,173.83,9
556,484.93,-203.56,3200,10000,214.05,9
557,-247.47,-341.41,16000,10002,27.01,7
558,170.02,327.06,16000,10001,238.89,9
559,-181.81,-183.35,3200,10002,144.41,9
560,-265.56,396.62,3200,10004,95.12,8
561,-346.08,95.96,16000,10003,112.35,8
562,476.80,-44.56,16000,10000,317.81,10
563,-52.88,242.62,3200,10004,173.95,9
564,-402.46,392.72,4000,10004,228.52,9
565,7.56,497.05,4000,10004,225.13,9
566,-144.49,481.98,16000,10004,120.05,8
567,-236.38,-265.49,16000,10002,52.56,7
568,-71.69,404.54,16000,10004,110.73,8
569,29.75,-277.27,8000,10002,266.89,10
570,-39.23,-42.83,16000,10003,318.79,10
571,-63.85,111.09,3200,10003,215.98,9
572,102.03,87.89,8000,10001,355.58,10
573,115.94,-464.99,16000,10000,240.71,9
574,-37.93,-367.44,3200,10002,202.21,9
575,-407.51,140.11,3200,10003,143.36,9
576,341.04,495.62,3200,10001,227.89,9
577,386.03,-240.76,16000,10000,110.54,8
578,-410.39,187.55,16000,10003,141.49,9
579,-379.76,-282.70,8000,10002,149.96,9
580,-32.47,178.07,4000,10004,236.17,9
581,211.43,-385.78,8000,10000,116.71,8
582,51.30,216.25,3200,10004,271.78,10
