ID,X,Y,Channel,UF,Connected EDs
406,76.48,-456.62,3200,50003,240.23,9
407,17.72,424.10,8000,50007,41.38,7
408,284.14,-361.16,4000,50003,93.40,8
409,-267.43,97.11,16000,50000,79.04,8
410,319.10,-26.95,4000,50010,121.58,8
411,290.92,-373.19,16000,50003,79.78,8
412,275.90,425.51,4000,50004,87.77,8
413,-208.57,-252.04,16000,50013,183.55,9
414,-468.39,-387.84,4000,50013,198.61,9
415,115.89,-288.21,4000,50012,120.25,8
416,439.65,288.27,4000,50005,131.76,9
417,226.85,-194.01,4000,50012,141.59,9
418,-345.86,-409.87,3200,50013,74.12,8
419,359.44,-177.31,8000,50009,203.51,9
420,367.32,-358.20,3200,50009,91.54,8
421,-109.95,432.72,3200,50007,103.66,8
422,57.29,208.62,3200,50008,184.28,9
423,-385.80,-499.95,16000,50011,128.20,9
424,-192.24,-468.35,8000,50011,68.31,8
425,-464.96,147.55,8000,50000,216.79,9
426,213.20,87.20,8000,50008,15.85,7
427,-65.26,-185.96,4000,50012,153.01,9
428,-419.62,-31.82,4000,50002,153.62,9
429,364.87,-172.37,3200,50009,205.29,9
430,-253.52,-305.05,16000,50013,120.42,8
431,-398.88,85.00,16000,50002,162.80,9
432,-417.42,-357.71,3200,50013,158.79,9
433,489.54,-243.51,3200,50009,115.57,8
434,-355.53,64.25,3200,50002,115.90,8
435,-88.45,99.29,8000,50001,143.65,9
436,390.42,-187.51,16000,50009,180.83,9
437,-342.45,247.23,8000,50000,117.97,8
438,230.68,327.61,3200,50004,20.83,7
439,-106.07,192.49,16000,50000,144.91,9
440,-120.13,438.96,8000,50007,115.40,8
441,7.62,-459.91,3200,50011,267.27,10
442,68.08,-377.34,16000,50012,206.74,9
443,-162.85,-387.79,8000,50013,115.98,8
444,-393.73,-243.33,3200,50013,217.15,9
445,407.05,168.22,8000,50010,131.07,9
446,-144.63,58.64,3200,50002,141.17,9
447,-109.11,216.20,4000,50000,146.85,9
448,240.45,-53.12,8000,50006,135.48,9
449,58.20,340.80,16000,50007,90.19,8
450,203.57,-279.32,16000,50012,158.76,9
451,-456.11,228.30,16000,50014,175.52,9
452,469.21,-203.63,16000,50009,151.64,9
453,-463.18,133.52,8000,50000,217.20,9
454,-139.09,239.79,4000,50000,128.72,9
455,-250.74,146.84,16000,50000,27.34,7
456,236.90,-497.79,3200,50003,93.57,8
457,37.03,-106.90,8000,50006,74.93,8
458,-415.61,-366.45,3200,50013,153.67,9
459,-40.64,191.75,3200,50001,187.38,9
460,26.83,-104.68,3200,50006,84.37,8
461,33.25,-60.79,4000,50001,79.11,8
462,79.77,-91.58,16000,50006,29.98,7
463,248.94,-54.77,4000,50006,143.31,9
464,-469.68,306.15,8000,50014,116.60,8
465,68.38,-444.59,16000,50003,248.23,9
466,274.66,292.31,16000,50004,60.12,7
467,39.58,-170.66,8000,50012,47.49,7
468,-479.29,-86.27,4000,50002,224.84,9
469,448.71,373.10,8000,50005,127.17,9
470,217.51,-100.08,4000,50006,108.66,8
471,207.00,433.18,16000,50004,96.57,8
472,-75.23,12.94,8000,50001,105.52,8
473,-61.08,-238.12,3200,50012,162.44,9
474,-413.40,-207.79,4000,50015,233.58,9
475,-25.94,360.59,3200,50007,38.00,7
476,8.37,135.25,4000,50001,119.00,8
477,44.89,-325.17,3200,50012,159.38,9
478,474.50,-304.46,8000,50009,52.84,7
479,37.66,-355.75,16000,50012,190.79,9
480,292.57,361.76,4000,50005,32.94,7
481,-57.21,68.75,4000,50001,100.92,8
482,32.22,493.53,16000,50007,107.21,8
483,-469.93,-67.55,8000,50002,210.26,9
484,473.15,19.05,4000,50010,54.65,7
