ID,X,Y,Channel,UF,Connected EDs
385,395.35,-258.59,4000,20001,113.64,8
386,223.98,-35.61,3200,20005,259.11,10
387,-323.34,-174.82,8000,20000,163.56,9
388,137.91,-318.00,16000,20005,173.45,9
389,-475.42,-361.89,8000,20000,158.05,9
390,-287.73,-114.72,3200,20006,151.10,9
391,-370.34,-486.84,16000,20000,157.09,9
392,245.15,30.55,4000,20004,252.42,10
393,-253.01,-275.36,4000,20000,91.32,8
394,397.06,344.11,16000,20004,111.17,8
395,-82.83,239.47,8000,20006,260.41,10
396,-407.51,-36.56,3200,20006,216.79,9
397,380.73,140.10,8000,20004,94.10,8
398,-285.26,-222.00,8000,20000,121.17,8
399,-41.73,-197.42,4000,20005,59.85,7
400,375.93,14.85,3200,20004,219.02,9
401,153.76,144.51,3200,20002,249.49,9
402,298.71,-110.33,4000,20001,281.95,10
403,-177.55,136.66,4000,20006,133.49,9
404,364.19,33.71,4000,20004,201.76,9
405,-400.37,450.89,8000,20003,148.92,9
406,76.48,-456.62,3200,20005,270.31,10
407,17.72,424.10,8000,20002,154.92,9
408,284.14,-361.16,4000,20001,120.31,8
409,-267.43,97.11,16000,20006,118.01,8
410,319.10,-26.95,4000,20004,271.04,10
411,290.92,-373.19,16000,20001,113.06,8
412,275.90,425.51,4000,20002,111.02,8
413,-208.57,-252.04,16000,20000,140.26,9
414,-468.39,-387.84,4000,20000,157.25,9
415,115.89,-288.21,4000,20005,136.80,9
416,439.65,288.27,4000,20004,70.47,8
417,226.85,-194.01,4000,20005,208.91,9
418,-345.86,-409.87,3200,20000,76.37,8
419,359.44,-177.31,8000,20001,199.62,9
420,367.32,-358.20,3200,20001,39.13,7
421,-109.95,432.72,3200,20002,282.28,10
422,57.29,208.62,3200,20002,216.32,9
423,-385.80,-499.95,16000,20000,174.83,9
424,-192.24,-468.35,8000,20000,181.69,9
425,-464.96,147.55,8000,20003,183.30,9
426,213.20,87.20,8000,20004,233.79,9
427,-65.26,-185.96,4000,20005,83.47,8
428,-419.62,-31.82,4000,20006,227.90,9
429,364.87,-172.37,3200,20001,203.32,9
430,-253.52,-305.05,16000,20000,73.57,8
431,-398.88,85.00,16000,20006,219.66,9
432,-417.42,-357.71,3200,20000,100.18,8
433,489.54,-243.51,3200,20001,154.29,9
434,-355.53,64.25,3200,20006,171.75,9
435,-88.45,99.29,8000,20006,142.47,9
436,390.42,-187.51,16000,20001,184.88,9
437,-342.45,247.23,8000,20003,64.33,8
438,230.68,327.61,3200,20002,89.84,8
439,-106.07,192.49,16000,20006,208.00,9
440,-120.13,438.96,8000,20003,284.41,10
441,7.62,-459.91,3200,20005,267.39,10
442,68.08,-377.34,16000,20005,191.30,9
443,-162.85,-387.79,8000,20000,163.93,9
444,-393.73,-243.33,3200,20000,120.78,8
445,407.05,168.22,8000,20004,65.66,8
446,-144.63,58.64,3200,20006,73.85,8
447,-109.11,216.20,4000,20006,228.53,9
448,240.45,-53.12,8000,20005,262.68,10
449,58.20,340.80,16000,20002,123.23,8
450,203.57,-279.32,16000,20005,204.84,9
451,-456.11,228.30,16000,20003,114.54,8
452,469.21,-203.63,16000,20001,180.47,9
453,-463.18,133.52,8000,20003,194.62,9
454,-139.09,239.79,4000,20003,240.84,9
455,-250.74,146.84,16000,20006,153.23,9
456,236.90,-497.79,3200,20001,209.20,9
457,37.03,-106.90,8000,20005,87.92,8
458,-415.61,-366.45,3200,20000,100.49,8
459,-40.64,191.75,3200,20006,242.60,9
460,26.83,-104.68,3200,20005,88.49,8
461,33.25,-60.79,4000,20005,132.82,9
462,79.77,-91.58,16000,20005,118.54,8
463,248.94,-54.77,4000,20005,269.07,10
464,-469.68,306.15,8000,20003,98.73,8
465,68.38,-444.59,16000,20005,256.86,10
466,274.66,292.31,16000,20004,135.07,9
467,39.58,-170.66,8000,20005,30.91,7
468,-479.29,-86.27,4000,20000,298.63,10
469,448.71,373.10,8000,20004,149.73,9
470,217.51,-100.08,4000,20005,220.03,9
471,207.00,433.18,16000,20002,54.53,7
472,-75.23,12.94,8000,20006,119.68,8
473,-61.08,-238.12,3200,20005,91.12,8
474,-413.40,-207.79,4000,20000,161.01,9
475,-25.94,360.59,3200,20002,198.28,9
476,8.37,135.25,4000,20006,241.56,9
477,44.89,-325.17,3200,20005,135.16,9
478,474.50,-304.46,8000,20001,97.58,8
479,37.66,-355.75,16000,20005,164.22,9
480,292.57,361.76,4000,20002,127.00,9
481,-57.21,68.75,4000,20006,151.77,9
482,32.22,493.53,16000,20002,169.93,9
483,-469.93,-67.55,8000,20006,284.55,10
484,473.15,19.05,4000,20004,227.39,9
485,222.38,493.11,8000,20002,112.73,8
486,27.02,1.48,16000,20005,194.42,9
487,-376.03,-453.63,8000,20000,128.58,9
488,-449.74,-479.14,8000,20000,192.05,9
489,-109.71,58.52,4000,20006,100.74,8
490,103.41,-148.91,8000,20005,96.05,8
491,-283.54,293.88,16000,20003,88.10,8
492,262.68,-173.90,16000,20001,243.24,9
493,321.84,-143.84,8000,20001,242.40,9
