ID,X,Y,Channel,UF,Connected EDs
436,39.04,-18.75,16000,502,23.33,7
437,-34.24,24.72,8000,500,23.22,7
438,23.07,32.76,3200,502,32.33,7
439,-10.61,19.25,16000,500,11.12,7
440,-12.01,43.90,8000,500,13.58,7
441,0.76,-45.99,3200,501,21.26,7
442,6.81,-37.73,16000,501,21.86,7
443,-16.28,-38.78,8000,501,8.61,7
444,-39.37,-24.33,3200,501,26.28,7
445,40.70,16.82,8000,502,21.95,7
446,-14.46,5.86,3200,500,24.61,7
447,-10.91,21.62,4000,500,8.73,7
448,24.05,-5.31,8000,502,6.18,7
449,5.82,34.08,16000,500,17.93,7
450,20.36,-27.93,16000,502,29.04,7
451,-45.61,22.83,16000,500,34.72,7
452,46.92,-20.36,16000,502,29.62,7
453,-46.32,13.35,8000,500,38.55,7
454,-13.91,23.98,4000,500,6.71,7
455,-25.07,14.68,16000,500,20.57,7
456,23.69,-49.78,3200,501,42.17,7
457,3.70,-10.69,8000,502,24.94,7
458,-41.56,-36.65,3200,501,28.40,7
459,-4.06,19.17,3200,500,13.51,7
460,2.68,-10.47,3200,502,25.76,7
461,3.33,-6.08,4000,502,23.59,7
462,7.98,-9.16,16000,502,20.45,7
463,24.89,-5.48,4000,502,6.13,7
464,-46.97,30.61,8000,500,35.26,7
465,6.84,-44.46,16000,501,24.93,7
466,27.47,29.23,16000,502,28.71,7
467,3.96,-17.07,8000,501,22.31,7
468,-47.93,-8.63,4000,501,40.53,7
469,44.87,37.31,8000,502,41.32,7
470,21.75,-10.01,4000,502,11.38,7
471,20.70,43.32,16000,500,34.92,7
472,-7.52,1.29,8000,500,29.32,7
473,-6.11,-23.81,3200,501,10.24,7
474,-41.34,-20.78,4000,501,29.19,7
475,-2.59,36.06,3200,500,10.77,7
476,0.84,13.52,4000,500,20.96,7
477,4.49,-32.52,3200,501,18.43,7
478,47.45,-30.45,8000,502,37.73,7
479,3.77,-35.58,16000,501,18.31,7
480,29.26,36.18,4000,502,35.76,7
481,-5.72,6.88,4000,500,24.19,7
482,3.22,49.35,16000,500,24.19,7
483,-46.99,-6.75,8000,501,40.80,7
484,47.31,1.90,4000,502,21.39,7
485,22.24,49.31,8000,500,38.90,7
486,2.70,0.15,16000,502,23.27,7
487,-37.60,-45.36,8000,501,28.02,7
488,-44.97,-47.91,8000,501,35.67,7
489,-10.97,5.85,4000,500,24.48,7
490,10.34,-14.89,8000,502,21.98,7
491,-28.35,29.39,16000,500,16.67,7
492,26.27,-17.39,16000,502,17.96,7
493,32.18,-14.38,8000,502,16.19,7
494,-35.71,-17.07,3200,501,25.69,7
495,25.61,-44.83,3200,501,41.96,7
496,-27.00,7.87,8000,500,27.16,7
497,-16.09,20.27,4000,500,10.97,7
498,12.30,25.29,4000,500,24.53,7
499,-39.76,-35.68,16000,501,26.43,7
